X,Y,xcoord,ycoord,imb_nbr_logloc,imb_type,addr_numero,addr_nom_voie
-1.5444530101493,47.2253819279287,-171927.722643959,5978940.04594559,9,IM,37,Rue Dufour,
-1.54970778750246,47.2220058610399,-172512.681783144,5978386.66482782,6,IM,70,Rue Préfet Bonnefoy,
-1.57493917045401,47.2264402882049,-175321.426485321,5979113.5321675,10,IM,38,Boulevard Gaston Serpette,
-1.56747649701526,47.2290795277681,-174490.685478163,5979546.17092119,1,PA,16,Rue Léon Say,
-1.56629624447202,47.2241392685709,-174359.300366042,5978736.35387307,8,IM,3,Rue d’Aunis,
-1.55597529968156,47.2258308762657,-173210.378047463,5979013.63705144,1,PA,30,Rue de Bouillé,
-1.56950525201853,47.2206445237669,-174716.525452071,5978163.53397532,1,PA,61,Rue Félibien,
-1.57569892312188,47.2243542064787,-175406.001765438,5978771.58534921,2,PA,12,Boulevard Auguste Pageot,
-1.57595262382941,47.2171569749467,-175434.243599013,5977591.93120383,7,IM,10,Rue des Martyrs,
-1.56622175488503,47.2111566184871,-174351.008223149,5976608.57190845,14,IM,19,Rue Flandres Dunkerque 40,
-1.55070983652173,47.2177101435898,-172624.22936972,5977682.59200785,18,IM,19,Rue Mathelin Rodier,
-1.55213843273438,47.2200391519821,-172783.259972661,5978064.31196785,10,IM,16,Rue du Roi Albert,
-1.55883271327188,47.2303038974628,-173528.463873323,5979746.88369189,1,PA,20,Rue François Bruneau,
-1.56932649042607,47.2143977416999,-174696.625802626,5977139.72463962,11,IM,14,Rue de Gigant,
-1.56827918333929,47.2205125544332,-174580.04011102,5978141.90376227,1,PA,32,Rue Leroy,
-1.5699957003585,47.221572031974,-174771.121911537,5978315.55717656,1,PA,6,Rue Gabriel Luneau,
-1.56436063788843,47.2213479503921,-174143.829626781,5978278.82884883,3,PA,8,Rue Bergère,
-1.54201712399915,47.2238768878024,-171656.561038094,5978693.34600973,1,PA,56,Rue Gaston Turpin,
-1.5532410090589,47.2235081757172,-172905.998207667,5978632.90932195,0,PA,18,Quai de Versailles,
-1.55443283369441,47.2155347537013,-173038.671519207,5977326.06496679,2,IM,25,Rue de la Marne,
-1.56732794962445,47.2170782430211,-174474.149258259,5977579.02762147,10,IM,28,Boulevard Gabriel Guist’Hau,
-1.56881998141849,47.2322684027945,-174640.241477819,5980068.9377024,1,PA,6,Rue Emile Loubet,
-1.55844820999278,47.2160395090777,-173485.661164085,5977408.78857733,3,PA,7,Rue de l’Arche Sèche,
-1.55321853468655,47.2181074737678,-172903.496371982,5977747.71246744,20,IM,27,Rue de Strasbourg,
-1.53875408893696,47.2188017076247,-171293.32163653,5977861.49514915,30,IM,1,Rue François Evellin,
-1.5388530680386,47.2234554055145,-171304.339939724,5978624.25963642,1,PA,12,Rue Gambetta,
-1.54007014927654,47.2298507371269,-171439.824803385,5979672.59589408,1,PA,88,Rue Général Buat,
-1.55327424386288,47.216148444871,-172909.697889123,5977426.64200635,2,IM,6,Place du Pilori,
-1.57517951157202,47.2134541476432,-175348.181136195,5976985.08583569,1,PA,16,Boulevard Paul Langevin,
-1.56199029073283,47.214285799015,-173879.963788416,5977121.37901895,14,IM,3,Rue Jean de la Fontaine,
-1.5617562183874,47.2316856985331,-173853.906974114,5979973.40999488,31,IM,4,Place du Croisic,
-1.56868203824003,47.2259028081797,-174624.885713435,5979025.42810772,1,PA,31,Rue de la Pelleterie,
-1.53873108466794,47.2153804340481,-171290.760813016,5977300.77390471,21,IM,17,Rue Marcel Paul,
-1.56974263722413,47.21848441203,-174742.951052281,5977809.4912435,5,IM,2,Avenue Camus,
-1.56073928213348,47.2113772718235,-173740.702148158,5976644.7313745,15,IM,16,Quai de la Fosse,
-1.56436888610087,47.2265192962567,-174144.747813589,5979126.48329177,1,PA,26,Rue d’Anjou,
-1.54320146872651,47.2247141448143,-171788.401690067,5978830.58484246,28,IM,7,Rue Saint Charles,
-1.56200088136381,47.2163594640604,-173881.142732064,5977461.22593303,10,IM,9,Rue la Fayette,
-1.56630620435455,47.2306136099932,-174360.409095094,5979797.65606892,3,IM,19,Impasse des Aviateurs,
-1.57443937089959,47.2260993236958,-175265.789053425,5979057.64094964,1,PA,49,Rue Camille Flammarion,
-1.53919646987859,47.2207141262067,-171342.567257689,5978174.94206856,1,PA,7,Avenue de Montys,
-1.57419378419476,47.2305277406092,-175238.450466497,5979783.57913783,1,PA,30,Rue Pierre Abélard,
-1.54313111590163,47.2275709717261,-171780.570049425,5979298.87742949,12,IM,27,Rue Saint Donatien,
-1.56938190303276,47.2200452009423,-174702.794305785,5978065.30340252,1,PA,13,rue emile cosse,
-1.57055365657962,47.2211532236958,-174833.233313957,5978246.91209059,1,PA,29,Rue Charles Monselet,
-1.57438524666056,47.2229903213354,-175259.763970696,5978548.02698924,1,PA,37,Rue George Sand,
-1.55960079242153,47.2121480521762,-173613.96605315,5976771.04383805,14,IM,1,Rue Jean Jacques Rousseau,
-1.56933098351901,47.225322607449,-174697.125971443,5978930.32224598,28,IM,27,Rue de la Pelleterie,
-1.55485544516211,47.2142601563714,-173085.716412595,5977117.17660408,11,IM,3,Allée Flesselles,
-1.57156361370111,47.2198824187302,-174945.661226444,5978038.62316551,1,PA,3,Rue Guibal,
-1.54291326893716,47.2274848344285,-171756.31943627,5979284.75738882,0,IM,27,Rue Saint Donatien,
-1.57023221513286,47.2244258399463,-174797.450615784,5978783.32715712,4,IM,4,Rue de la Pelleterie,
-1.53837452590541,47.2299893471601,-171251.068873134,5979695.31854377,1,PA,14,Avenue de l’Eperonnière,
-1.56983701653638,47.2291712547146,-174753.457309262,5979561.2076972,1,PA,35,Rue Léon Say,
-1.57374580745727,47.2282008138914,-175188.581924192,5979402.12488789,6,IM,11,Rue Edmond Biré,
-1.55035615319278,47.2112764079524,-172584.857521639,5976628.20233442,8,IM,3,Rue Perrault,
-1.54619388396196,47.2169452305397,-172121.51583032,5977557.22789959,3,IM,19,Allée Commandant Charcot,
-1.55942876156553,47.2167989622473,-173594.81566586,5977533.25571544,5,IM,5,Rue Pierre Chéreau,
-1.56628034448532,47.2184857620769,-174357.530387619,5977809.71251194,4,IM,15,Rue de la Bastille,
-1.54049320381576,47.2267501428804,-171486.91901927,5979164.32414445,1,PA,10,Avenue de la Pajaudière,
-1.57150853338838,47.2234601475625,-174939.529714079,5978625.03691607,18,IM,32,Rue Alexandre Dumas,
-1.56455380861633,47.2252630507757,-174165.333293847,5978920.55984091,1,PA,23,Rue Général Bedeau,
-1.57035691968634,47.2127609104999,-174811.332663177,5976871.4779685,1,IM,8,Rue Evariste Luminais,
-1.57152807917521,47.2229994687666,-174941.705541116,5978549.52635198,1,PA,8,Rue de Carcouet,
-1.56891951671877,47.2323636706639,-174651.321696763,5980084.55588126,1,PA,8,Rue Emile Loubet,
-1.56686664528995,47.216916086691,-174422.797094642,5977552.45145442,2,PA,26,Boulevard Gabriel Guist’Hau,
-1.56387886019777,47.226570174509,-174090.198379581,5979134.82334522,1,PA,14,Rue de Touraine,
-1.55261509635608,47.2161157540278,-172836.321924308,5977421.28431767,12,IM,23,Rue du Château,
-1.57447952299193,47.2290149921364,-175270.258763898,5979535.59162638,1,PA,27,Boulevard des Anglais,
-1.54510073153475,47.2224663600701,-171999.826658763,5978462.14451144,1,PA,10,Avenue Bascher,
-1.56444475995043,47.2312010097997,-174153.194051887,5979893.95161373,3,IM,189,Rue Paul Bellamy,
-1.56452473387121,47.2239566256134,-174162.096708024,5978706.41612531,7,IM,51,Rue des Hauts Pavés,
-1.54374947325283,47.2307299140054,-171849.405274889,5979816.72231361,4,IM,64,Rue du Coudray,
-1.55725347505835,47.2128807486437,-173352.663879551,5976891.11696571,2,PA,0,cours franklin roosevelt,
-1.56003259757979,47.2149220338321,-173662.034383491,5977225.64827359,9,IM,3,Rue du Chapeau Rouge,
-1.57067886417871,47.2227759905852,-174847.171360132,5978512.89593877,2,PA,32,Rue de Miséricorde,
-1.5599981457627,47.2137555936435,-173658.199224755,5977034.48734091,7,IM,12,Rue du Puits d’Argent,
-1.54801651294303,47.2238397668609,-172324.409960397,5978687.26138745,1,PA,6,Rue Monfoulon,
-1.55341413016306,47.2135233023856,-172925.269960828,5976996.41901272,13,IM,13,Rue Bon Secours,
-1.54689624297222,47.2200648022371,-172199.702077696,5978068.51608826,2,PA,35,Rue Gambetta,
-1.5483971783972,47.225438968446,-172366.785444918,5978949.39592839,24,IM,2,Rue François Joseph Talma,
-1.56567776937119,47.2189198363248,-174290.452032749,5977880.85620899,2,PA,5,Passage Saint Yves,
-1.56932167782259,47.2289977104336,-174696.090066056,5979532.7586474,19,IM,26,Rue Félix Faure,
-1.53850996881372,47.2134232668056,-171266.146308718,5976980.02504511,3,IM,27,Quai Malakoff,
-1.57014989152294,47.2191536877186,-174788.286393448,5977919.18411621,1,PA,45,Rue de la Bastille,
-1.57502480308832,47.2297779961159,-175330.959066568,5979660.67132284,1,IM,27,Avenue Bernard de Ventadour,
-1.54578180681787,47.2180976343758,-172075.643612472,5977746.09983366,1,PA,8,Rue Rabelais,
-1.53886033783216,47.2206326199868,-171305.149209441,5978161.58290393,2,IM,4,Avenue de Montys,
-1.56558281161795,47.2194330846508,-174279.881384011,5977964.97709336,0,PA,5,Passage Saint Yves,
-1.55957774045739,47.2228349655406,-173611.399920241,5978522.5625363,1,PA,10,Avenue Docteur Heurteaux,
-1.5395071277547,47.2231772709372,-171377.149534269,5978578.6700992,1,PA,22,Rue Gambetta,
-1.56963477756932,47.2251347714662,-174730.94417043,5978899.5326026,1,PA,25,Rue de la Pelleterie,
-1.55356320034392,47.2286671303014,-172941.864377454,5979478.56702631,5,IM,5,Boulevard Amiral Courbet,
-1.55796830219782,47.2140970507001,-173432.238072722,5977090.44626817,10,IM,27,Rue la Pérouse,
-1.57596710006405,47.2206057225333,-175435.855086083,5978157.1743184,10,IM,15,Rue des Dervallières,
-1.55616429591659,47.2171709663222,-173231.417012107,5977594.22428917,3,IM,12,Rue Armand Brossard,
-1.54969326420466,47.2327238803817,-172511.065057029,5980143.60878136,1,PA,19,Rue Général Lanrezac,
-1.57462957525861,47.2218759860819,-175286.962505818,5978365.37734291,1,PA,17,Rue Francis Merlant,
-1.56735283067294,47.2250309300145,-174476.919003908,5978882.51119688,8,IM,8,Rue du Berry,
-1.56727913286593,47.2305391679007,-174468.715001558,5979785.45246071,15,IM,40,Rue Casimir Perier,
-1.55681459230859,47.227010725558,-173303.80767533,5979207.03959017,37,IM,24,Rue de la Carterie,
-1.56882359113253,47.2279713059998,-174640.643309348,5979364.5024528,1,PA,34,Rue Jules Simon,
-1.55520116944264,47.2248288115718,-173124.202263459,5978849.38059219,1,IM,2,avenue du coche d'eau,
-1.57325651729778,47.2225885311976,-175134.114392787,5978482.16950199,1,PA,29,Rue George Sand,
-1.55233786878086,47.2154503298857,-172805.461091801,5977312.22894964,5,IM,22,Rue des Petites Ecuries,
-1.57032517021824,47.2170320952786,-174807.798328555,5977571.46435549,17,IM,6,Impasse de Chavagnes,
-1.57140923001786,47.2224630943752,-174928.475313438,5978461.60923413,1,PA,6,Rue George Sand,
-1.53885629454698,47.2317108497421,-171304.699112993,5979977.5332266,1,PA,7,Rue Morand,
-1.54163507861476,47.2224400429317,-171614.031940444,5978457.83089234,41,IM,66,Rue Gambetta,
-1.55113707833646,47.2234826856392,-172671.789710981,5978628.73118345,15,IM,19,Rue Pitre Chevalier,
-1.56986986511234,47.2218385146388,-174757.11399601,5978359.23550053,1,PA,12,Rue Gabriel Luneau,
-1.54746591072976,47.2291817864553,-172263.117202387,5979562.93416456,1,PA,29,Rue Paul Deltombe,
-1.57261432617364,47.2326191195791,-175062.626003857,5980126.43421938,1,PA,45,Rue de la Gourmette,
-1.54955770213827,47.2120742959025,-172495.974356827,5976758.95686953,1,PA,13,Rue des Olivettes,
-1.5648913112556,47.2280768027641,-174202.903915792,5979381.79615236,1,PA,46,Rue Villebois Mareuil,
-1.56587448887402,47.2190834154323,-174312.350747633,5977907.66657177,1,PA,7,Passage Saint Yves,
-1.55305006311289,47.2136097642469,-172884.742202188,5977010.58852566,9,IM,6,Rue Léon Maître,
-1.55353513811629,47.2299126688244,-172938.740504563,5979682.74848706,1,PA,5,Rue Jean Debay,
-1.54956490318646,47.2285943476823,-172496.775973845,5979466.63590063,1,PA,0,rue maurice utrillo,
-1.53856438995813,47.2191022160358,-171272.204442802,5977910.7479669,24,IM,2,Rue François Evellin,
-1.5466596512934,47.2118860712892,-172173.364812483,5976728.11123104,4,IM,23,Rue Fouré,
-1.55179233316178,47.2149667915693,-172744.732344475,5977232.98343623,6,IM,10,allée du port maillard,
-1.55039228111086,47.2217850807303,-172588.879263083,5978350.47730135,10,IM,84,Rue Préfet Bonnefoy,
-1.56609135367584,47.2111843070161,-174336.492026943,5976613.10934541,2,PA,16,Rue Flandres Dunkerque 40,
-1.56935746808724,47.2314761781625,-174700.074220093,5979939.06178017,1,PA,48,Boulevard Lelasseur,
-1.57318008599942,47.2103318245671,-175125.606099574,5976473.4105087,1,PA,13,Boulevard de Launay,
-1.53894462480963,47.2305576508839,-171314.531992854,5979788.482453,2,PA,51,rue du général buat,
-1.56546201012427,47.210163067707,-174266.433823248,5976445.75608591,7,IM,4,Rue Flandres Dunkerque 40,
-1.55383109791654,47.229441130037,-172971.686598822,5979605.44844404,1,PA,3,Rue Fontaine de Barbin,
-1.54354388248073,47.2257647843133,-171826.519014827,5979002.80329391,7,IM,115,Rue Général Buat,
-1.56014942795675,47.2254185670034,-173675.039881562,5978946.0517581,1,PA,5,Rue Molac,
-1.56582354311537,47.2180213285943,-174306.679491722,5977733.59365628,1,PA,19,Rue Deshoulières,
-1.54027487287733,47.2180567380726,-171462.614530378,5977739.39710966,3,IM,31,boulevard de stalingrad,
-1.54852746198622,47.2228683347117,-172381.288547707,5978528.032089,1,PA,6,Rue Henri Cochard,
-1.55008613519975,47.2118190656778,-172554.79925615,5976717.13059541,17,IM,2,Avenue de l’Hôtel Dieu,
-1.5625549292699,47.2225102710921,-173942.819062845,5978469.34193336,2,PA,47,Rue de Savenay,
-1.57250879030274,47.215255025602,-175050.877804448,5977280.22108229,1,PA,3,Avenue Emile Boissier,
-1.56124835310346,47.2114744437469,-173797.371669314,5976660.65542737,1,PA,12,Quai de la Fosse,
-1.54922800287722,47.2219525731783,-172459.272402972,5978377.93053919,4,IM,57,Rue Préfet Bonnefoy,
-1.54489665784325,47.2313116155041,-171977.109279341,5979912.08390894,1,PA,8,Avenue de l’Aumônerie,
-1.55642324331081,47.2312644286568,-173260.242904174,5979904.34826491,1,PA,6,Boulevard Michelet,
-1.57097841818614,47.2314031857009,-174880.517559704,5979927.09562119,1,PA,11,Rue de la Gourmette,
-1.54365084436738,47.2248723539834,-171838.425957584,5978856.5179135,1,PA,13,Rue Saint Charles,
-1.55834553824209,47.2295159947562,-173474.23179708,5979617.72108102,1,PA,22,Rue Cochard Polenne,
-1.5718601200211,47.2146989969955,-174978.668159003,5977189.09577019,1,PA,34,rue de gigant,
-1.55244544114763,47.2123845932814,-172817.435992893,5976809.8076355,15,IM,13,Allée de la Maison Rouge,
-1.55928362790324,47.2251505706257,-173578.659460477,5978902.12236037,3,IM,65,Rue Paul Bellamy,
-1.54735459892628,47.2212777067188,-172250.726029103,5978267.31551751,3,PA,9,Rue Lorette de la Refoulais,
-1.54190981496432,47.2265908809318,-171644.615450979,5979138.2175811,1,PA,137,Rue de Coulmiers,
-1.57071456279976,47.2292403221298,-174851.145312449,5979572.52991893,1,PA,47,Rue Léon Say,
-1.54829236061025,47.2114116252101,-172355.117182248,5976650.36103378,10,IM,1,Passage André Crétaux,
-1.5678908543746,47.229680897458,-174536.811528411,5979644.75378207,1,PA,12,Rue Brindejonc des Moulinais,
-1.57286374003931,47.2318698140531,-175090.39062838,5980003.59351775,1,PA,26,Rue Albert Calmette,
-1.54123482159883,47.2156384377904,-171569.475533244,5977343.05753422,1,PA,37,Rue de Cornulier,
-1.56794441245445,47.2266127517327,-174542.773586587,5979141.80268549,1,PA,2,Rue Ludovic Lefièvre,
-1.55669385567839,47.2284357602836,-173290.367335137,5979440.63900631,1,PA,11,Rue du Mont Goguet,
-1.55697108289742,47.2262560995759,-173321.228127992,5979083.33975235,26,IM,37,Quai de Versailles,
-1.56338745584591,47.2260349531724,-174035.495497358,5979047.08931423,1,PA,4,Rue d’Anjou,
-1.56591115359132,47.2152358908899,-174316.432245293,5977277.08515471,1,PA,5,Impasse Copernic,
-1.55589118938174,47.2261317690426,-173201.014931716,5979062.95940544,1,PA,37,Quai de Versailles,
-1.54931916672748,47.225389219412,-172469.420716362,5978941.24115236,1,PA,11,Avenue Sauvaget,
-1.54977212779097,47.2176117354861,-172519.844111299,5977666.46347965,8,IM,7,Impasse Saint Laurent,
-1.55764245801031,47.2164093991607,-173395.965263691,5977469.40981479,5,IM,6,Rue Cacault,
-1.57118202399564,47.2203709205303,-174903.18285474,5978118.68955408,1,PA,14,Rue Guibal,
-1.55652704275007,47.2263321897259,-173271.797804898,5979095.81252586,34,IM,37,Quai de Versailles,
-1.54222853017338,47.2300771969697,-171680.094665759,5979709.71998837,1,PA,24,Avenue Camille Guérin,
-1.56831527654211,47.229519869776,-174584.05798798,5979618.35631678,1,PA,20,Rue Brindejonc des Moulinais,
-1.54765378241401,47.2102869621002,-172284.030982611,5976466.0588249,13,IM,4,Rue Pérelle,
-1.55699956521737,47.2152759318617,-173324.398765346,5977283.64734448,1,PA,4,Rue Saint Nicolas,
-1.57489551863903,47.2108321608704,-175316.567187505,5976555.401836,2,PA,27,Boulevard de Launay,
-1.57460568108156,47.213923209467,-175284.302618196,5977061.95664083,1,PA,1,Boulevard Paul Langevin,
-1.55774672923543,47.2272851473559,-173407.572683375,5979252.02381044,4,IM,9,rue saint-antoine,
-1.55272247997544,47.2141952719955,-172848.275814134,5977106.54311258,1,IM,25,Parvis Neptune,
-1.5492767186104,47.2104305949258,-172464.695413583,5976489.59618641,8,IM,26,Rue des Olivettes,
-1.56486724802844,47.2219456919517,-174200.225209597,5978376.80265409,1,PA,15,rue d'auvours,
-1.54797265282908,47.2122763567939,-172319.527474846,5976792.07007419,7,IM,6,Rue Laennec,
-1.56162443046464,47.2140928085169,-173839.236409659,5977089.75104525,13,IM,12,Rue Scribe,
-1.56323498363603,47.2273034429297,-174018.522368595,5979255.02289578,1,PA,19,Impasse Guillemet,
-1.54356398602362,47.2107541706122,-171828.756930985,5976542.62133175,18,IM,21,Quai Magellan,
-1.57231223855312,47.223960459975,-175028.997763766,5978707.04463001,5,IM,6,Boulevard Luc Olivier Merson,
-1.57612366429237,47.2184127107219,-175453.283736255,5977797.73963256,2,PA,26,Rue de la Chézine,
-1.57175812805717,47.2301324624581,-174967.314465513,5979718.77981385,1,PA,72,Boulevard Lelasseur,
-1.54752612600529,47.2294679849855,-172269.820336196,5979609.85079656,1,PA,32,Rue Paul Deltombe,
-1.55750961328354,47.2274793431007,-173381.177056352,5979283.8572247,1,PA,14,Rue Saint Antoine,
-1.5475571100702,47.2207918177792,-172273.269466525,5978187.67601778,7,IM,106,Rue Gambetta,
-1.55522644434625,47.22480978184,-173127.015852858,5978846.2613063,1,IM,2,Avenue du Coche d’Eau,
-1.56555233612786,47.2318832721099,-174276.488867973,5980005.79980825,1,PA,8,Impasse Morane,
-1.5705215465754,47.2244279453974,-174829.658844638,5978783.67227261,1,PA,13,Rue de la Pelleterie,
-1.55859126835083,47.2243572220692,-173501.586347657,5978772.07964976,8,IM,55,Rue Paul Bellamy,
-1.54437547386053,47.2250423024025,-171919.091343775,5978884.37532588,1,PA,190,Rue Général Buat,
-1.53829390605157,47.2137248097227,-171242.094312056,5977029.44240449,1,PA,23,Quai Malakoff,
-1.5549992602327,47.2129559473289,-173101.725833021,5976903.44050009,10,IM,9,Rue Kervégan,
-1.56387955684436,47.2270751394604,-174090.275929924,5979217.59853066,2,PA,13,Rue Villebois Mareuil,
-1.54574235285741,47.2307599086311,-172071.251617684,5979821.63947555,1,PA,13,Avenue du Chalet,
-1.54050451564659,47.211762457783,-171488.178246517,5976707.85391054,3,IM,1,Quai Magellan,
-1.56460101029967,47.2106794760051,-174170.5877612,5976530.38091365,8,IM,3,Rue Maurice Sibille,
-1.5595718251975,47.2122258440312,-173610.741436522,5976783.79216436,4,IM,12,Place de la Bourse,
-1.56271556727087,47.2292491930402,-173960.701203315,5979573.98412839,1,PA,149,Rue Paul Bellamy,
-1.56799731528573,47.2278821669855,-174548.662702828,5979349.89024633,7,IM,21,Rue Jules Simon,
-1.56240189057055,47.2176873045952,-173925.782872762,5977678.84882393,13,IM,1,Rue Alphonse Gautté,
-1.5700019276593,47.2202055920351,-174771.815131491,5978091.5918118,2,PA,24,Rue Charles Monselet,
-1.55812997636988,47.2252050109257,-173450.235559231,5978911.04608089,1,PA,5,Rue de Bouillé,
-1.54796455100042,47.2207577776419,-172318.625583405,5978182.09670531,1,PA,1,Impasse Saint Clément,
-1.56149429238819,47.2242834658339,-173824.749505257,5978759.98990402,8,IM,3,Passage des Petites Soeurs des Pauvres,
-1.5653429487209,47.2166876174809,-174253.179968452,5977515.00725764,12,IM,5,Rue Descartes,
-1.57022927250978,47.2233212787844,-174797.123044481,5978602.27465376,1,PA,38,Rue Gabriel Luneau,
-1.57282127798542,47.2155492878857,-175085.663774163,5977328.44694171,1,PA,11,Avenue Emile Boissier,
-1.575642681985,47.2224987599945,-175399.741030719,5978467.45515761,2,PA,22,Rue des Folies Chaillou,
-1.56411333427355,47.2183097012493,-174116.299914301,5977780.85674321,1,PA,4,Rue Harouys,
-1.57463647603558,47.2150672576647,-175287.730696795,5977249.44843659,1,PA,8,Rue Colonel Desgrées du Lou,
-1.57427704093423,47.2153925765679,-175247.71856434,5977302.76390925,1,PA,8,Rue Colonel Desgrées du Lou,
-1.57424459895922,47.2153126980339,-175244.107140202,5977289.67284196,1,PA,8,Rue Colonel Desgrées du Lou,
-1.54487594941501,47.2288416100475,-171974.804027654,5979507.16924842,21,IM,84,Rue du Coudray,
-1.57378751256932,47.2153848657664,-175193.224516029,5977301.50020691,1,PA,8,Rue Colonel Desgrées du Lou,
-1.55111552617826,47.2219144613867,-172669.390535705,5978371.68373005,1,PA,8,Rue Sully,
-1.56992775789638,47.2182877309131,-174763.55859125,5977777.25588682,1,PA,3,Avenue Camus,
-1.54826885598374,47.2216701311018,-172352.500659194,5978331.63626629,3,PA,8,Rue Geoffroy Drouet,
-1.57371285173334,47.2152705838983,-175184.913309786,5977282.77088319,1,PA,8,Rue Colonel Desgrées du Lou,
-1.57280230480233,47.2281343747262,-175083.551689083,5979391.23372852,11,IM,49,Rue de la Mélinière,
-1.55272997102762,47.2166613150711,-172849.109714249,5977510.69652256,1,PA,30,Rue de Verdun,
-1.54090777681501,47.2125852778406,-171533.069074442,5976842.69548249,2,IM,2,quai ferdinand favre,
-1.57089773789284,47.2199853622486,-174871.536270537,5978055.49574566,1,PA,7,Rue Lieutenant Sageran,
-1.5727371528776,47.2189207644945,-175076.299009997,5977881.00833434,1,PA,31,Avenue Camus,
-1.57306734628082,47.2265142333734,-175113.055971507,5979125.65337539,1,PA,54,Boulevard Meusnier de Querlon,
-1.56911554029601,47.2292493240307,-174673.142941564,5979574.0056017,1,PA,30,Rue Léon Say,
-1.53882207677354,47.2297779280509,-171300.890007878,5979660.66016483,1,PA,9,Avenue de l’Eperonnière,
-1.56842483440366,47.2188881161294,-174596.25391334,5977875.65732759,1,PA,46,Rue de la Bastille,
-1.56582324176316,47.2138506205833,-174306.645945348,5977050.06058257,7,IM,5,Rue Kléber,
-1.56745146601009,47.2312718243463,-174487.899039414,5979905.56068749,1,PA,50,Rue Casimir Perier,
-1.56256664449809,47.226662469861,-173944.123196082,5979149.95258363,1,PA,4,Rue Villebois Mareuil,
-1.54807565485771,47.218278070041,-172330.993608224,5977775.67250627,11,IM,11,Rue Henri IV,
-1.55543816288307,47.2164555820204,-173150.584252568,5977476.97874734,2,PA,27,Rue des Carmes,
-1.55182792540247,47.2257099398054,-172748.694454585,5978993.81322173,1,PA,34,Rue Jean Emile Laboureur,
-1.57327389220823,47.2192106770384,-175136.048558971,5977928.52460942,16,IM,37,Avenue Camus,
-1.56834618560813,47.2263218589132,-174587.49876947,5979094.11908767,34,IM,74,Rue des Hauts Pavés,
-1.54990269802143,47.2217772690574,-172534.379122866,5978349.19691313,8,IM,67,Rue Préfet Bonnefoy,
-1.56305411154745,47.2104969873341,-173998.387779795,5976500.47604763,15,IM,43,Quai de la Fosse,
-1.57577543477578,47.2169024615663,-175414.51900379,5977550.21840566,8,IM,5,Rue des Martyrs,
-1.55389184341121,47.2315488694465,-172978.448756357,5979950.97858138,1,PA,22,Rue Fellonneau,
-1.55535399697055,47.2205664538968,-173141.214946045,5978150.73805726,3,IM,1,Rue Paul Bellamy,
-1.54911707542022,47.2255234065084,-172446.924014944,5978963.2368878,1,PA,7,Avenue Sauvaget,
-1.5683048090978,47.2268375032849,-174582.892757409,5979178.64448436,1,PA,10,Rue Ludovic Lefièvre,
-1.55938243841105,47.2315898166032,-173589.658995891,5979957.69134835,1,PA,23,Rue du Ballet,
-1.54777148848607,47.2106565709846,-172297.133962617,5976526.62740612,1,PA,6,rue columelle,
-1.56741377865566,47.220068757703,-174483.703702309,5978069.16439603,1,PA,30,Rue Docteur Brindeau,
-1.54984949763727,47.228686867928,-172528.456883192,5979481.80258328,1,PA,13,Rue Maurice Utrillo,
-1.5679285212625,47.226216597675,-174541.004587192,5979076.86456828,1,PA,11,Rue Léon et Alphonse Séché,
-1.54536276094608,47.2113192947049,-172028.995639405,5976635.23038576,1,IM,18,Rue de Mayence,
-1.56332211057797,47.2136291148624,-174028.221295405,5977013.75973973,13,IM,4,Rue Racine,
-1.56563186051794,47.2313390736874,-174285.341482582,5979916.58530908,4,IM,15,Rue de la Saulzinière,
-1.56344864784314,47.2242470319163,-174042.30735933,5978754.01784838,1,PA,13,Rue d’Iéna,
-1.56973292632414,47.2288326881187,-174741.870039838,5979505.70668676,1,PA,29,Rue Félix Faure,
-1.55225937002089,47.2120041500424,-172796.722649813,5976747.46158093,26,IM,3,Chaussée de la Madeleine,
-1.54798777296334,47.2130512820492,-172321.210640493,5976919.063946,1,PA,18,rue émile péhant,
-1.55562579837478,47.210911322234,-173171.471739961,5976568.3742721,3,IM,1,Rue Gaston Veil,
-1.5727045828073,47.2239043849546,-175072.673326356,5978697.85316606,1,PA,8,Boulevard Luc Olivier Merson,
-1.53888780109429,47.2137150511019,-171308.206405797,5977027.84314093,1,PA,55,Rue de l’Indre,
-1.55791620332462,47.214540970653,-173426.438452687,5977163.19763715,3,IM,1,Place Royale,
-1.57033692492396,47.2271450725986,-174809.10685641,5979229.06221711,1,PA,39,Rue Paul Painlevé,
-1.55510187684041,47.2145570616331,-173113.149061539,5977165.83470246,5,IM,9,Rue du Vieil Hôpital,
-1.5589273777666,47.2197133961719,-173539.001876671,5978010.92021351,5,IM,1,Place Saint Similien,
-1.54254314827448,47.2325897733436,-171715.117792568,5980121.62318235,1,PA,24,rue du coudray,
-1.55139071842019,47.2155281522607,-172700.024795946,5977324.98307168,12,IM,7,Rue Paul Dubois,
-1.55879315533129,47.2204130454354,-173524.060303519,5978125.59394194,6,IM,2,Rue de Bel Air,
-1.55242605402243,47.2155099857661,-172815.277827988,5977322.00580686,0,IM,24,Rue des Petites Ecuries,
-1.5486705140525,47.2099133577653,-172397.213030881,5976404.83592979,10,IM,19,Rue Pérelle,
-1.56809957201452,47.2185943466367,-174560.045869807,5977827.50919846,1,PA,27,Rue de la Bastille,
-1.56593521104699,47.2248072933385,-174319.110309008,5978845.85340008,7,IM,3,Cour Sans Nom,
-1.56622442984392,47.2117381604895,-174351.305998211,5976703.87216623,12,IM,19,Rue Voltaire,
